FULLREEF_ID,REEF,year,Dist.time,Dist.type,Dist.number,Recovery year,DISTURBANCE_TYPE,A_SECTOR,COVER,change,DHW
11016S,McSweeney Reef,2021,Recovery,Pre,0,no,n,CG,11.00056303,2.480275803,6.18
11016S,McSweeney Reef,2022,Recovery,Pre,0,no,n,CG,10.34869273,-0.6518703,3.68
11016S,McSweeney Reef,2023,Recovery,Pre,0,no,n,CG,12.02968491,1.680992182,0.78
11029S,Monsoon Reef,2021,Before,Single,1,no,n,CG,18.02315964,6.754675052,5.87
11029S,Monsoon Reef,2022,After,Single,1,no,u,CG,12.29327392,-5.729885723,3.79
11029S,Monsoon Reef,2023,Recovery,Single,1,yes,n,CG,16.11262808,3.819354159,0.77
11049S,Reef 11-049,2020,Recovery,Pre,0,no,n,CG,14.66067199,-2.104707236,10.26999977
11049S,Reef 11-049,2021,Recovery,Pre,0,no,n,CG,24.11917269,9.458500705,5.49
11049S,Reef 11-049,2022,Recovery,Pre,0,no,n,CG,19.71731912,-4.401853572,3.91
11049S,Reef 11-049,2023,Recovery,Pre,0,no,n,CG,21.76845493,2.051135807,1.03
11162S,Reef 11-162,2021,Recovery,Pre,0,no,n,CG,16.90460428,2.066944325,4.296666667
11162S,Reef 11-162,2022,Recovery,Pre,0,no,n,CG,17.73062358,0.826019305,3.306666667
11162S,Reef 11-162,2023,Recovery,Pre,0,no,n,CG,18.65444323,0.92381965,0.563333333
12056S,Mantis Reef,2019,Before,Single,1,no,n,CG,33.8232275,,
12056S,Mantis Reef,2020,After,Single,1,no,s,CG,29.20251372,-4.620713775,7.14999984
12056S,Mantis Reef,2021,Before,Single,2,yes,n,CG,33.36403188,4.161518155,8.4
12056S,Mantis Reef,2022,After,Single,2,no,b,CG,18.27195906,-15.09207282,9.58
12056S,Mantis Reef,2023,Recovery,Single,2,no,b,CG,17.96235489,-0.309604167,2.97
12061S,Lagoon Reef,2020,Recovery,Pre,0,no,n,CG,27.57234215,0.2233563,4.476666567
12061S,Lagoon Reef,2021,Recovery,Pre,0,no,n,CG,27.0982824,-0.474059746,5.636666667
12061S,Lagoon Reef,2022,Recovery,Pre,0,no,n,CG,30.49984155,3.401559152,6.433333333
12061S,Lagoon Reef,2023,Recovery,Pre,0,no,n,CG,32.4396558,1.939814243,1.656666667
13124S,Reef 13-124,2020,Recovery,Pre,0,no,u,PC,25.59897879,-4.766089664,6.229999861
13124S,Reef 13-124,2021,Recovery,Pre,0,no,n,PC,30.43588386,4.836905068,5.18
13124S,Reef 13-124,2022,Recovery,Pre,0,no,n,PC,30.69294307,0.257059214,4.56
13124S,Reef 13-124,2023,Recovery,Pre,0,no,n,PC,30.39507872,-0.297864347,3.1
13130S,Davie Reef,2019,Before,Single,1,no,n,PC,50.95246437,,
13130S,Davie Reef,2020,After,Single,1,no,s,PC,28.95523143,-21.99723294,6.299999859
13130S,Davie Reef,2021,Recovery,Single,1,no,n,PC,33.81962788,4.864396444,5.53
13130S,Davie Reef,2022,Recovery,Single,1,no,n,PC,37.2102422,3.390614328,5.19
13130S,Davie Reef,2023,Recovery,Single,1,no,n,PC,46.15337942,8.943137218,1.78
14016S,Corbett Reef,2019,Before,Single,2,yes,n,PC,26.99643139,,
14016S,Corbett Reef,2020,After,Single,2,no,s,PC,22.37129777,-4.625133616,7.109999841
14016S,Corbett Reef,2021,Before,Recovered,3,yes,n,PC,29.35170943,6.980411663,6.16
14016S,Corbett Reef,2022,During,Cumulative,3,no,u,PC,23.75923325,-5.592476189,5.72
14016S,Corbett Reef,2023,After,Cumulative,3,no,s,PC,22.55323383,-1.205999415,2.61
14045S,Sand bank No.1,2020,Recovery,Pre,0,no,n,PC,30.57439663,-0.230203385,6.679999851
14045S,Sand bank No.1,2021,Recovery,Pre,0,no,n,PC,42.64800669,12.07361006,5.64
14045S,Sand bank No.1,2022,Before,Single,1,no,n,PC,45.00192836,2.353921663,5.873333333
14045S,Sand bank No.1,2023,After,Single,1,no,s,PC,38.06844787,-6.933480491,1.973333333
14114S,Macgillivray Reef,1994,Recovery,Pre,0,no,n,CL,23.40338104,0.73074719,3.526666588
14114S,Macgillivray Reef,1995,Before,Cumulative,1,no,n,CL,26.4536331,3.050252056,0.959999979
14114S,Macgillivray Reef,1996,During,Cumulative,1,no,c,CL,22.95955827,-3.494074826,1.829999959
14114S,Macgillivray Reef,1997,During,Cumulative,1,no,c,CL,16.88668699,-6.072871279,0
14114S,Macgillivray Reef,1998,After,Cumulative,1,no,n,CL,17.13513715,0.24845016,1.129999975
14114S,Macgillivray Reef,1999,Recovery,Cumulative,1,no,n,CL,17.97645464,0.841317488,0.45999999
14114S,Macgillivray Reef,2000,Recovery,Cumulative,1,no,n,CL,17.69027876,-0.286175881,0.199999996
14114S,Macgillivray Reef,2001,Recovery,Cumulative,1,no,n,CL,19.13216861,1.441889853,0.193333329
14114S,Macgillivray Reef,2002,Recovery,Cumulative,1,no,n,CL,19.48010592,0.347937304,1.509999966
14114S,Macgillivray Reef,2003,Recovery,Cumulative,1,no,n,CL,20.08801753,0.607911612,0.986666645
14114S,Macgillivray Reef,2004,Recovery,Cumulative,1,no,n,CL,21.11842081,1.030403283,2.499999944
14114S,Macgillivray Reef,2005,Recovery,Cumulative,1,no,n,CL,20.75152808,-0.366892734,0
14114S,Macgillivray Reef,2007,Before,Single,2,yes,n,CL,26.52061573,5.769087654,1.146666641
14114S,Macgillivray Reef,2009,After,Single,2,no,u,CL,21.34254606,-5.178069668,1.64666663
14114S,Macgillivray Reef,2011,Recovery,Single,2,no,n,CL,26.97403685,5.631490787,2.009999955
14114S,Macgillivray Reef,2013,Before,Single,3,yes,n,CL,27.96666667,0.992629816,1.326666637
14114S,Macgillivray Reef,2015,After,Single,3,no,c,CL,12.03333333,-15.93333333,1.696666629
14114S,Macgillivray Reef,2015,After,Single,3,no,s,CL,12.03333333,-15.93333333,1.696666629
14114S,Macgillivray Reef,2017,Before,Single,4,yes,n,CL,13.26666667,1.233333333,8.559999809
14114S,Macgillivray Reef,2019,After,Single,4,no,b,CL,10.14766326,-3.119003407,0.466666656
14114S,Macgillivray Reef,2022,Recovery,Single,4,yes,n,CL,18.50260992,4.5807632,3.59
14114S,Macgillivray Reef,2023,Recovery,Single,4,no,n,CL,17.59656626,-0.906043658,1.493333333
14116S,Lizard Isles,1994,Before,Cumulative,1,no,n,CL,16.9691011,,
14116S,Lizard Isles,1995,During,Cumulative,1,no,c,CL,13.75714405,-3.211957045,0.959999979
14116S,Lizard Isles,1996,During,Cumulative,1,no,c,CL,12.00818593,-1.748958118,1.759999961
14116S,Lizard Isles,1997,During,Cumulative,1,no,c,CL,11.25386019,-0.754325738,0
14116S,Lizard Isles,1998,After,Cumulative,1,no,n,CL,12.67989719,1.426037,1.139999975
14116S,Lizard Isles,1999,Recovery,Cumulative,1,no,n,CL,12.66761543,-0.012281761,0.45999999
14116S,Lizard Isles,2000,Recovery,Cumulative,1,no,n,CL,12.40368766,-0.263927766,0.149999997
14116S,Lizard Isles,2001,Recovery,Cumulative,1,no,n,CL,11.13687001,-1.26681765,0.289999994
14116S,Lizard Isles,2002,Recovery,Cumulative,1,no,n,CL,13.67840277,2.541532754,1.619999964
14116S,Lizard Isles,2003,Recovery,Cumulative,1,no,n,CL,15.71672438,2.038321611,0.929999979
14116S,Lizard Isles,2004,Recovery,Cumulative,1,no,n,CL,16.42296388,0.706239499,2.499999944
14116S,Lizard Isles,2005,Recovery,Cumulative,1,no,n,CL,16.57609428,0.153130399,0
14116S,Lizard Isles,2007,Recovery,Cumulative,1,no,n,CL,21.05134584,4.475251561,1.139999975
14116S,Lizard Isles,2009,Recovery,Cumulative,1,no,n,CL,22.21356784,1.162222003,1.689999962
14116S,Lizard Isles,2011,Recovery,Cumulative,2,no,n,CL,25.0798995,2.866331658,1.889999958
14116S,Lizard Isles,2013,Before,Cumulative,2,yes,n,CL,25.30670017,0.22680067,1.31999997
14116S,Lizard Isles,2015,During,Cumulative,2,no,s,CL,8.9,-16.40670017,1.689999962
14116S,Lizard Isles,2015,During,Cumulative,2,no,c,CL,8.9,-16.40670017,1.689999962
14116S,Lizard Isles,2017,During,Cumulative,2,no,s,CL,6.866666667,-2.033333333,8.659999806
14116S,Lizard Isles,2019,After,Cumulative,2,no,n,CL,7.175949638,0.309282972,0.469999989
14116S,Lizard Isles,2021,Recovery,Cumulative,2,no,n,CL,10.64332849,3.467378847,4.13
14116S,Lizard Isles,2022,Recovery,Cumulative,2,no,n,CL,16.77267527,6.129346787,3.54
14116S,Lizard Isles,2023,Recovery,Cumulative,2,yes,n,CL,21.47753291,4.704857642,1.48
14123S,Martin Reef,1995,Recovery,Pre,0,no,n,CL,23.13083234,3.246252632,1.029999977
14123S,Martin Reef,1996,Recovery,Pre,0,no,n,CL,23.60922951,0.478397173,1.699999962
14123S,Martin Reef,1997,Before,Cumulative,1,no,n,CL,24.6456076,1.036378093,0
14123S,Martin Reef,1998,After,Cumulative,1,no,c,CL,23.38634665,-1.259260957,1.409999968
14123S,Martin Reef,1999,Before,Cumulative,1,yes,n,CL,24.8785173,1.492170649,0.45999999
14123S,Martin Reef,2000,During,Cumulative,2,no,n,CL,24.43646399,-0.442053305,0
14123S,Martin Reef,2001,After,Cumulative,2,no,c,CL,21.63288459,-2.803579398,1.029999977
14123S,Martin Reef,2002,Before,Cumulative,2,no,n,CL,25.22483601,3.591951418,2.909999935
14123S,Martin Reef,2003,After,Cumulative,2,no,d,CL,19.47236181,-5.752474202,1.429999968
14123S,Martin Reef,2004,Recovery,Cumulative,2,no,n,CL,23.80235551,4.329993698,2.619999941
14123S,Martin Reef,2005,Recovery,Cumulative,2,no,n,CL,28.05778894,4.255433438,0.169999996
14123S,Martin Reef,2007,Recovery,Cumulative,2,no,n,CL,31.75570648,3.697917539,1.129999975
14123S,Martin Reef,2009,Recovery,Cumulative,3,no,n,CL,31.86666667,0.110960183,1.969999956
14123S,Martin Reef,2011,Before,Cumulative,3,yes,n,CL,31.93333333,0.066666667,1.35999997
14123S,Martin Reef,2013,During,Cumulative,3,no,c,CL,30.16666667,-1.766666667,1.559999965
14123S,Martin Reef,2015,During,Cumulative,3,no,s,CL,9.466666667,-20.7,1.719999962
14123S,Martin Reef,2015,During,Cumulative,3,no,c,CL,9.466666667,-20.7,1.719999962
14123S,Martin Reef,2017,After,Cumulative,3,no,s,CL,4.8,-4.666666667,9.559999786
14123S,Martin Reef,2019,Recovery,Cumulative,3,no,n,CL,8.569621498,3.769621498,0.849999981
14123S,Martin Reef,2021,Recovery,Cumulative,3,no,n,CL,17.39700136,8.827379858,4.63
14123S,Martin Reef,2022,Recovery,Cumulative,3,yes,n,CL,21.45840017,4.061398814,4.31
14123S,Martin Reef,2023,Recovery,Cumulative,3,no,c,CL,22.10956068,0.651160514,1.15
14126S,Linnet Reef,1995,Recovery,Pre,0,no,n,CL,35.15283187,1.009253838,1.029999977
14126S,Linnet Reef,1996,Before,Single,1,no,n,CL,41.45479307,6.301961203,1.699999962
14126S,Linnet Reef,1997,After,Single,1,no,c,CL,38.61229935,-2.84249372,0
14126S,Linnet Reef,1998,Recovery,Single,1,no,n,CL,44.14116601,5.528866656,1.409999968
14126S,Linnet Reef,1999,Before,Single,2,yes,n,CL,45.64401865,1.502852637,0.45999999
14126S,Linnet Reef,2000,After,Single,2,no,c,CL,41.68985058,-3.95416807,0
14126S,Linnet Reef,2001,Recovery,Single,2,no,n,CL,45.9573862,4.267535625,1.029999977
14126S,Linnet Reef,2002,Recovery,Single,2,no,n,CL,50.06876835,4.111382149,2.909999935
14126S,Linnet Reef,2003,Recovery,Single,2,no,n,CL,51.03736359,0.968595235,1.429999968
14126S,Linnet Reef,2004,Recovery,Single,2,no,n,CL,50.26951009,-0.767853494,2.619999941
14126S,Linnet Reef,2005,Recovery,Single,2,no,n,CL,48.93959344,-1.329916653,0.169999996
14126S,Linnet Reef,2007,Recovery,Single,2,no,n,CL,49.00165988,0.062066439,1.129999975
14126S,Linnet Reef,2009,Recovery,Single,2,no,n,CL,49.5,0.498340122,1.969999956
14126S,Linnet Reef,2011,Before,Cumulative,3,yes,n,CL,50.7,1.2,1.35999997
14126S,Linnet Reef,2013,During,Cumulative,3,no,c,CL,39.06666667,-11.63333333,1.559999965
14126S,Linnet Reef,2015,During,Cumulative,3,no,s,CL,4.533333333,-34.53333333,1.719999962
14126S,Linnet Reef,2015,During,Cumulative,3,no,c,CL,4.533333333,-34.53333333,1.719999962
14126S,Linnet Reef,2017,After,Cumulative,3,no,s,CL,3.333333333,-1.2,9.559999786
14126S,Linnet Reef,2019,Recovery,Cumulative,3,no,n,CL,9.688442651,6.355109318,0.849999981
14126S,Linnet Reef,2021,Recovery,Cumulative,3,no,n,CL,27.86709413,18.17865148,4.63
14126S,Linnet Reef,2022,Recovery,Cumulative,3,no,n,CL,34.49945475,6.632360617,4.31
14126S,Linnet Reef,2023,Recovery,Cumulative,3,yes,n,CL,36.92541819,2.425963442,1.15
14137S,Carter Reef,1995,Recovery,Pre,0,no,n,CL,23.05903192,9.926760716,1.289999971
14137S,Carter Reef,1996,Recovery,Pre,0,no,n,CL,32.77530893,9.716277016,2.029999955
14137S,Carter Reef,1997,Recovery,Pre,0,no,n,CL,48.36767529,15.59236636,0
14137S,Carter Reef,1998,Recovery,Pre,0,no,n,CL,56.06304236,7.695367064,0.619999986
14137S,Carter Reef,1999,Before,Cumulative,1,yes,n,CL,65.16400784,9.100965482,0
14137S,Carter Reef,2000,During,Cumulative,1,no,u,CL,61.96891281,-3.195095025,0.759999983
14137S,Carter Reef,2001,During,Cumulative,1,no,n,CL,60.84559591,-1.123316901,0.149999997
14137S,Carter Reef,2002,During,Cumulative,1,no,d,CL,57.98007576,-2.865520147,1.029999977
14137S,Carter Reef,2003,During,Cumulative,1,no,d,CL,55.93976986,-2.040305899,1.979999956
14137S,Carter Reef,2004,During,Cumulative,1,no,n,CL,57.26682219,1.327052329,2.69999994
14137S,Carter Reef,2005,During,Cumulative,1,no,d,CL,38.99364202,-18.27318017,0
14137S,Carter Reef,2005,During,Cumulative,1,no,s,CL,38.99364202,-18.27318017,0
14137S,Carter Reef,2007,After,Cumulative,1,no,s,CL,30.44862526,-8.545016766,1.179999974
14137S,Carter Reef,2007,After,Cumulative,1,no,d,CL,30.44862526,-8.545016766,1.179999974
14137S,Carter Reef,2009,Recovery,Cumulative,1,no,n,CL,36.08546059,5.636835332,2.919999935
14137S,Carter Reef,2011,Before,Cumulative,2,yes,n,CL,42.13333333,6.047872744,2.709999939
14137S,Carter Reef,2013,During,Cumulative,2,no,u,CL,30.3,-11.83333333,1.599999964
14137S,Carter Reef,2015,During,Cumulative,2,no,s,CL,25.28475712,-5.015242881,1.549999965
14137S,Carter Reef,2017,After,Cumulative,2,no,b,CL,8.5,-16.78475712,9.039999798
14137S,Carter Reef,2019,Recovery,Cumulative,2,no,n,CL,11.68216879,3.182168789,0.309999993
14137S,Carter Reef,2021,Recovery,Cumulative,2,no,n,CL,21.98079287,10.29862408,4.59
14137S,Carter Reef,2022,Recovery,Cumulative,2,no,n,CL,28.6835994,6.702806528,3.78
14137S,Carter Reef,2023,Recovery,Cumulative,2,yes,n,CL,32.54392629,3.860326893,2.34
14138S,Yonge Reef,1994,Recovery,Pre,0,no,n,CL,12.45372694,2.025076823,3.409999924
14138S,Yonge Reef,1995,Recovery,Pre,0,no,n,CL,19.56041917,7.106692233,1.289999971
14138S,Yonge Reef,1996,Recovery,Pre,0,no,n,CL,26.79715774,7.236738568,1.79999996
14138S,Yonge Reef,1997,Recovery,Pre,0,no,n,CL,32.87568617,6.078528434,0
14138S,Yonge Reef,1998,Recovery,Pre,0,no,n,CL,43.25679532,10.38110915,0.609999986
14138S,Yonge Reef,1999,Recovery,Pre,0,no,n,CL,54.458476,11.20168067,0
14138S,Yonge Reef,2000,Recovery,Pre,0,no,n,CL,54.02063499,-0.437841008,0.609999986
14138S,Yonge Reef,2001,Recovery,Pre,0,no,n,CL,57.66076336,3.640128366,0.139999997
14138S,Yonge Reef,2002,Before,Single,1,no,n,CL,61.45152592,3.79076257,1.199999973
14138S,Yonge Reef,2003,After,Single,1,no,d,CL,56.98859487,-4.462931052,2.109999953
14138S,Yonge Reef,2004,Before,Cumulative,2,yes,n,CL,59.11175234,2.12315747,2.769999938
14138S,Yonge Reef,2005,During,Cumulative,2,no,d,CL,48.47390429,-10.63784806,0
14138S,Yonge Reef,2007,After,Cumulative,2,no,s,CL,24.31128678,-24.1626175,1.149999974
14138S,Yonge Reef,2009,Recovery,Cumulative,2,no,n,CL,33.53333333,9.222046552,2.919999935
14138S,Yonge Reef,2011,Before,Cumulative,3,yes,n,CL,41.26666667,7.733333333,2.67999994
14138S,Yonge Reef,2013,During,Cumulative,3,no,u,CL,21.9,-19.36666667,1.739999961
14138S,Yonge Reef,2015,During,Cumulative,3,no,s,CL,18.06666667,-3.833333333,1.369999969
14138S,Yonge Reef,2017,After,Cumulative,3,no,b,CL,7.233333333,-10.83333333,8.9299998
14138S,Yonge Reef,2019,Recovery,Cumulative,3,no,n,CL,12.46526498,5.231931645,0.45999999
14138S,Yonge Reef,2021,Recovery,Cumulative,3,no,n,CL,20.91207664,8.446811663,4.1
14138S,Yonge Reef,2022,Recovery,Cumulative,3,no,n,CL,29.96500247,9.052925831,3.89
14138S,Yonge Reef,2023,Recovery,Cumulative,3,yes,n,CL,31.22511107,1.260108599,2.38
14139S,No Name Reef,1995,Recovery,Pre,0,no,n,CL,28.71502364,7.681135695,1.17666664
14139S,No Name Reef,1996,Recovery,Pre,0,no,n,CL,40.32693009,11.61190645,1.743333294
14139S,No Name Reef,1997,Recovery,Pre,0,no,n,CL,44.0662768,3.739346708,0
14139S,No Name Reef,1998,Recovery,Pre,0,no,n,CL,51.29044697,7.224170164,0.706666651
14139S,No Name Reef,1999,Before,Single,1,no,n,CL,59.15694239,7.866495427,0
14139S,No Name Reef,2000,After,Single,1,no,u,CL,51.74181523,-7.415127168,0.43999999
14139S,No Name Reef,2001,Recovery,Single,1,no,n,CL,52.17049724,0.428682013,0.046666666
14139S,No Name Reef,2002,Before,Cumulative,2,yes,n,CL,56.57762358,4.407126343,1.316666637
14139S,No Name Reef,2003,During,Cumulative,2,no,d,CL,52.11839517,-4.45922841,1.94333329
14139S,No Name Reef,2004,During,Cumulative,2,no,d,CL,50.66257058,-1.455824596,2.646666608
14139S,No Name Reef,2005,During,Cumulative,2,no,d,CL,37.80821813,-12.85435245,0
14139S,No Name Reef,2007,After,Cumulative,2,no,d,CL,24.01365483,-13.7945633,1.076666643
14139S,No Name Reef,2007,After,Cumulative,2,no,s,CL,24.01365483,-13.7945633,1.076666643
14139S,No Name Reef,2009,Recovery,Cumulative,2,no,n,CL,35.63333333,11.61967851,3.013333266
14139S,No Name Reef,2011,Before,Cumulative,3,yes,n,CL,38.23333333,2.6,2.459999945
14139S,No Name Reef,2013,During,Cumulative,3,no,u,CL,32,-6.233333333,1.773333294
14139S,No Name Reef,2015,During,Cumulative,3,no,s,CL,20.63333333,-11.36666667,1.486666633
14139S,No Name Reef,2017,After,Cumulative,3,no,b,CL,10,-10.63333333,9.289999792
14139S,No Name Reef,2019,Recovery,Cumulative,3,no,n,CL,13.10975283,3.109752833,0.473333323
14139S,No Name Reef,2021,Recovery,Cumulative,3,no,n,CL,23.84429511,10.73454228,3.71
14139S,No Name Reef,2022,Recovery,Cumulative,3,no,n,CL,29.88793177,6.043636659,3.676666667
14139S,No Name Reef,2023,Recovery,Cumulative,3,yes,n,CL,31.72702053,1.839088763,2.363333333
14143S,North Direction Island,1994,Before,Cumulative,1,no,c,CL,21.10868964,,
14143S,North Direction Island,1995,During,Cumulative,1,no,c,CL,19.15767517,-1.951014474,0.949999979
14143S,North Direction Island,1996,During,Cumulative,1,no,c,CL,18.27504319,-0.882631973,1.689999962
14143S,North Direction Island,1997,After,Cumulative,1,no,c,CL,13.66157522,-4.613467977,0
14143S,North Direction Island,1998,Recovery,Cumulative,1,no,n,CL,16.98395657,3.322381358,1.159999974
14143S,North Direction Island,1999,Recovery,Cumulative,1,no,n,CL,16.23281351,-0.75114306,0.44999999
14143S,North Direction Island,2000,Recovery,Cumulative,1,no,n,CL,16.65494785,0.42213434,0
14143S,North Direction Island,2001,Recovery,Cumulative,1,no,n,CL,20.98015337,4.325205516,0.45999999
14143S,North Direction Island,2002,Recovery,Cumulative,1,no,n,CL,19.83266332,-1.147490052,2.069999954
14143S,North Direction Island,2003,Recovery,Cumulative,1,no,n,CL,24.6343899,4.801726582,1.259999972
14143S,North Direction Island,2004,Recovery,Cumulative,1,no,n,CL,24.00208744,-0.632302456,2.379999947
14143S,North Direction Island,2005,Recovery,Cumulative,1,no,n,CL,25.14642872,1.144341283,0
14143S,North Direction Island,2007,Recovery,Cumulative,1,no,n,CL,28.312105,3.165676274,1.129999975
14143S,North Direction Island,2009,Recovery,Cumulative,1,no,n,CL,29.00703518,0.694930177,1.709999962
14143S,North Direction Island,2011,Recovery,Cumulative,1,no,n,CL,34.32931323,5.322278057,2.199999951
14143S,North Direction Island,2013,Before,Cumulative,2,yes,n,CL,36.2,1.870686767,1.479999967
14143S,North Direction Island,2015,During,Cumulative,2,no,c,CL,8.93919598,-27.26080402,1.819999959
14143S,North Direction Island,2015,During,Cumulative,2,no,s,CL,8.93919598,-27.26080402,1.819999959
14143S,North Direction Island,2017,After,Cumulative,2,no,s,CL,4.73400335,-4.20519263,8.739999805
14143S,North Direction Island,2019,Recovery,Cumulative,2,no,n,CL,5.217397336,0.483393986,0.469999989
14143S,North Direction Island,2021,Recovery,Cumulative,2,no,n,CL,10.15090214,4.933504806,3.95
14143S,North Direction Island,2022,Recovery,Cumulative,2,yes,n,CL,12.25994641,2.109044263,3.71
14143S,North Direction Island,2023,Recovery,Cumulative,2,no,n,CL,11.781339,-0.478607402,1.53
15099C,Agincourt Reef No.1,1995,Recovery,Pre,0,no,n,CA,23.50431446,5.815144808,1.299999971
15099C,Agincourt Reef No.1,1996,Recovery,Pre,0,no,n,CA,26.44334768,2.939033219,1.529999966
15099C,Agincourt Reef No.1,1997,Recovery,Pre,0,no,n,CA,26.61078257,0.167434895,0
15099C,Agincourt Reef No.1,1998,Recovery,Pre,0,no,n,CA,31.25250062,4.641718044,0
15099C,Agincourt Reef No.1,1999,Recovery,Pre,0,no,n,CA,35.46417638,4.211675764,0.469999989
15099C,Agincourt Reef No.1,2000,Recovery,Pre,0,no,n,CA,36.55242115,1.088244771,0
15099C,Agincourt Reef No.1,2001,Recovery,Pre,0,no,n,CA,38.45599967,1.903578521,1.259999972
15099C,Agincourt Reef No.1,2002,Before,Cumulative,1,no,n,CA,38.81289782,0.35689815,3.239999928
15099C,Agincourt Reef No.1,2003,During,Cumulative,1,no,n,CA,36.66666667,-2.146231156,0.44999999
15099C,Agincourt Reef No.1,2004,During,Cumulative,1,no,n,CA,35.22671126,-1.439955402,2.21999995
15099C,Agincourt Reef No.1,2005,During,Cumulative,1,no,n,CA,37.14221106,1.915499791,0.149999997
15099C,Agincourt Reef No.1,2006,During,Cumulative,1,no,d,CA,29.25778057,-7.884430481,0.139999997
15099C,Agincourt Reef No.1,2007,After,Cumulative,1,no,u,CA,24.98475712,-4.273023455,0
15099C,Agincourt Reef No.1,2008,Recovery,Cumulative,1,no,n,CA,27.26089262,2.276135497,0.149999997
15099C,Agincourt Reef No.1,2009,Recovery,Cumulative,1,no,n,CA,32.12127303,4.860380416,1.609999964
15099C,Agincourt Reef No.1,2010,Before,Cumulative,2,yes,n,CA,33.5,1.378726968,1.189999973
15099C,Agincourt Reef No.1,2011,During,Cumulative,2,no,s,CA,27.46666667,-6.033333333,1.649999963
15099C,Agincourt Reef No.1,2012,After,Cumulative,2,no,s,CA,11.46140351,-16.00526316,0.159999996
15099C,Agincourt Reef No.1,2013,Recovery,Cumulative,2,no,n,CA,14.7,3.238596491,1.519999966
15099C,Agincourt Reef No.1,2014,Recovery,Cumulative,2,no,n,CA,16.16666667,1.466666667,0
15099C,Agincourt Reef No.1,2015,Recovery,Cumulative,2,no,n,CA,20.06666667,3.9,1.589999964
15099C,Agincourt Reef No.1,2016,Before,Cumulative,3,yes,n,CA,26.10737018,6.040703518,7.059999842
15099C,Agincourt Reef No.1,2017,After,Cumulative,3,no,b,CA,12.13333333,-13.97403685,7.959999822
15099C,Agincourt Reef No.1,2018,Recovery,Cumulative,3,no,n,CA,12.73333333,0.6,0.149999997
15099C,Agincourt Reef No.1,2019,Recovery,Cumulative,3,no,n,CA,16.92917482,4.195841486,0.689999985
15099C,Agincourt Reef No.1,2020,Recovery,Cumulative,3,no,n,CA,23.10122806,6.172053245,7.569999831
15099C,Agincourt Reef No.1,2021,Recovery,Cumulative,3,no,n,CA,23.52753505,0.426306982,1.07
15099C,Agincourt Reef No.1,2023,Recovery,Cumulative,3,yes,n,CA,33.67789285,10.1503578,0.59
16015S,Mackay Reef,1995,Recovery,Pre,0,no,n,CA,27.96376189,0.957693187,1.426666635
16015S,Mackay Reef,1996,Before,Cumulative,1,no,n,CA,31.00911019,3.045348303,1.389999969
16015S,Mackay Reef,1998,During,Cumulative,1,no,c,CA,28.54985905,-2.459251143,0
16015S,Mackay Reef,1999,During,Cumulative,1,no,n,CA,27.87571189,-0.674147159,0
16015S,Mackay Reef,2000,During,Cumulative,1,no,s,CA,25.19222205,-2.68348984,0
16015S,Mackay Reef,2001,After,Cumulative,1,no,c,CA,21.41359759,-3.778624461,0.943333312
16015S,Mackay Reef,2002,Recovery,Cumulative,1,no,n,CA,23.79487179,2.381274202,1.733333295
16015S,Mackay Reef,2003,Recovery,Cumulative,1,no,n,CA,23.14057703,-0.65429476,0
16015S,Mackay Reef,2004,Recovery,Cumulative,1,no,n,CA,22.43338278,-0.707194251,1.039999977
16015S,Mackay Reef,2005,Recovery,Cumulative,1,no,n,CA,27.02974962,4.596366838,0.159999996
16015S,Mackay Reef,2007,Recovery,Cumulative,1,no,n,CA,27.2,0.170250379,0
16015S,Mackay Reef,2009,Recovery,Cumulative,1,no,n,CA,31.14639866,3.94639866,1.099999975
16015S,Mackay Reef,2011,Before,Cumulative,2,yes,n,CA,31.11021776,-0.036180905,0.946666646
16015S,Mackay Reef,2013,During,Cumulative,2,no,c,CA,29.3,-1.810217755,1.463333301
16015S,Mackay Reef,2015,After,Cumulative,2,no,c,CA,14.83333333,-14.46666667,0.893333313
16015S,Mackay Reef,2017,Before,Single,3,yes,n,CA,18.06666667,3.233333333,8.896666468
16015S,Mackay Reef,2019,After,Single,3,no,b,CA,14.22345961,-3.843207061,0.636666652
16015S,Mackay Reef,2021,Recovery,Single,3,no,n,CA,17.7131261,3.489666499,0.42
16015S,Mackay Reef,2022,Recovery,Single,3,no,n,CA,20.16643117,2.453305066,3.953333333
16015S,Mackay Reef,2023,Recovery,Single,3,yes,n,CA,20.46546101,0.299029836,0.563333333
16019S,St. Crispin Reef,1995,Recovery,Pre,0,no,n,CA,22.06512139,5.049117901,1.299999971
16019S,St. Crispin Reef,1996,Recovery,Pre,0,no,n,CA,24.65267047,2.587549078,1.426666635
16019S,St. Crispin Reef,1997,Recovery,Pre,0,no,n,CA,23.00158437,-1.651086101,0
16019S,St. Crispin Reef,1998,Recovery,Pre,0,no,n,CA,23.46270001,0.461115644,0
16019S,St. Crispin Reef,1999,Before,Single,1,no,n,CA,25.84931769,2.386617675,0.476666656
16019S,St. Crispin Reef,2000,After,Single,1,no,s,CA,20.96171595,-4.887601731,0
16019S,St. Crispin Reef,2001,Recovery,Single,1,no,n,CA,22.36959957,1.407883612,1.243333306
16019S,St. Crispin Reef,2002,Recovery,Single,1,no,n,CA,22.76725714,0.39765757,2.716666606
